artist,track,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
peggy gou,starry night - original mix,0.792,0.818,-8.563,0.0363,0.00446,0.724,0.0652,0.898,123.007,4
박혜진 park hye jin,i don't care,0.886,0.521,-10.47,0.11,0.0409,0.245,0.0789,0.244,124.013,3
kaytranada,look easy,0.718,0.637,-9.962,0.168,0.00828,0.0071,0.227,0.487,108.023,3
kaytranada,10%,0.794,0.757,-6.644,0.123,0.0267,0.000306,0.0621,0.615,107.99,3
blood orange,dark & handsome,0.584,0.389,-12.315,0.154,0.689,0.0,0.319,0.288,79.976,6
goldlink,dunya (feat. lukeyworld),0.884,0.595,-5.832,0.0588,0.216,3.91e-05,0.09,0.396,131.046,3
thundercat,fair chance,0.693,0.504,-11.621,0.0402,0.628,0.4,0.111,0.254,105.021,6
steve lacy,atomic vomit,0.667,0.532,-11.288,0.18,0.456,0.0122,0.12,0.882,86.576,3
iamddb,urban jazz,0.551,0.661,-10.101,0.325,0.272,3.36e-05,0.0965,0.147,152.192,2
greentea peng,mr. sun (miss da sun),0.77,0.576,-7.384,0.0691,0.516,0.00432,0.0664,0.699,138.406,3
little simz,101 fm,0.79,0.547,-9.515,0.048,0.399,0.000371,0.114,0.969,142.024,3
greentea peng,spells,0.736,0.51,-7.767,0.0782,0.171,0.17,0.113,0.408,97.01,3
mereba,black truck,0.4,0.756,-7.182,0.0595,0.021,2.6e-05,0.123,0.0934,171.543,0
ezra collective,space is the place,0.62,0.262,-13.878,0.0736,0.717,0.925,0.107,0.414,91.201,1
nayana iz,tnt,0.777,0.442,-8.954,0.124,0.181,0.0402,0.11,0.39,144.071,3
ezra collective,what am i to do?,0.81,0.705,-8.041,0.239,0.392,0.115,0.109,0.681,96.696,3
jorja smith,rose rouge,0.663,0.703,-12.125,0.0562,0.187,0.326,0.319,0.299,117.953,4
kokoroko,uman,0.687,0.616,-9.905,0.066,0.135,0.862,0.249,0.0657,123.137,4
kokoroko,baba ayoola,0.793,0.666,-9.082,0.117,0.0887,0.033,0.0889,0.809,123.135,3
ebo taylor,love and death,0.742,0.896,-7.208,0.0501,0.135,0.461,0.12,0.871,102.451,3
jitwam,opendoors,0.726,0.52,-10.248,0.136,0.565,0.275,0.178,0.401,114.04,6
mulatu astatke,yègellé tezeta,0.839,0.233,-13.539,0.0414,0.745,0.746,0.105,0.778,125.597,4
jitwam,whereyougonnago?,0.812,0.855,-9.117,0.106,0.34,0.0857,0.127,0.479,118.013,3
kamaal williams,new heights (visions of aisha malik),0.749,0.612,-10.575,0.0826,0.0251,0.737,0.225,0.799,150.037,4
emma-jean thackray,movementt,0.705,0.719,-8.329,0.0822,0.00629,0.601,0.111,0.927,118.112,4
iamddb,more,0.565,0.466,-7.468,0.121,0.787,0.0,0.0995,0.339,98.821,6
lausse the cat,redstripe rhapsody,0.633,0.326,-15.05,0.326,0.502,0.00164,0.115,0.584,120.043,2
iamddb,xox,0.605,0.494,-8.586,0.224,0.287,5.83e-05,0.0864,0.369,122.292,3
madvillain,all caps,0.358,0.889,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,2
sir,d'evils,0.784,0.586,-3.417,0.187,0.00558,0.000286,0.106,0.656,132.169,3
iamddb,pause,0.444,0.376,-12.377,0.161,0.625,0.0,0.201,0.423,86.573,6
kendrick lamar,the recipe - bonus track,0.759,0.782,-6.975,0.0741,0.000589,0.0,0.35,0.507,131.04,3
sir,hair down (feat. kendrick lamar),0.793,0.489,-10.984,0.284,0.25,0.000101,0.432,0.47,120.097,2
kendrick lamar,a.d.h.d,0.609,0.799,-6.883,0.24,0.33,0.0,0.108,0.582,157.74,0
"tyler, the creator",potato salad,0.538,0.612,-6.02,0.424,0.308,0.0,0.213,0.684,168.197,2
frank ocean,biking,0.673,0.463,-7.247,0.191,0.681,4.9e-06,0.0907,0.268,147.981,6
steve lacy,c u girl,0.414,0.473,-8.911,0.116,0.663,0.0523,0.128,0.409,100.0,6
headie one,gang,0.77,0.675,-7.652,0.404,0.0988,0.0159,0.238,0.194,106.006,2
solange,binz,0.863,0.625,-6.323,0.313,0.101,4.13e-06,0.166,0.456,83.98,2
knxwledge,kometostai.aintreallynootherwaytoputitro,0.576,0.636,-8.688,0.0755,0.399,0.0513,0.23,0.438,78.244,3
kraftwerk,computer love - 2009 remaster,0.713,0.622,-11.466,0.0299,0.802,0.845,0.0944,0.516,124.693,4
aphex twin,flim,0.71,0.734,-14.932,0.052,0.511,0.838,0.0701,0.4,147.979,4
toro y moi,studies,0.693,0.723,-10.016,0.0298,0.00463,0.0902,0.118,0.485,99.958,3
stereolab,brakhage,0.72,0.652,-9.442,0.0577,0.295,0.462,0.0724,0.625,138.972,4
duster,gold dust,0.58,0.47,-11.923,0.0338,0.863,0.931,0.11,0.43,111.464,4
anadol,casio havası,0.536,0.633,-9.936,0.041,0.205,0.609,0.128,0.638,162.657,4
arthur russell,"make 1, 2 - gem spa dub",0.774,0.651,-9.928,0.0481,0.351,0.434,0.163,0.559,105.761,3
devonté hynes,feelin' lovely,0.723,0.757,-6.455,0.0589,0.348,1.32e-05,0.0949,0.704,89.969,3
connan mockasin,i want troll with you - gentle dom remix,0.8,0.431,-14.328,0.0521,0.166,0.654,0.0666,0.888,90.966,4
freddie gibbs,gat damn,0.776,0.547,-7.947,0.141,0.201,1e-05,0.114,0.843,85.249,3
peggy gou,hungboo - dj-kicks,0.705,0.854,-7.048,0.0849,0.514,0.259,0.445,0.77,95.075,3
inga copeland,a&e,0.695,0.747,-7.81,0.0455,0.0291,0.000845,0.11,0.765,126.972,3
rema,dumebi,0.923,0.657,-5.173,0.0605,0.199,0.00407,0.108,0.734,110.015,3
scuti,you know,0.757,0.713,-7.746,0.346,0.0723,0.025,0.18,0.324,174.969,2
nines,airplane mode (feat. nsg),0.593,0.701,-4.587,0.32,0.0343,0.0,0.0841,0.727,134.814,2
kojo funds,i like (feat. wizkid),0.496,0.833,-3.398,0.287,0.268,0.0,0.0858,0.63,134.944,0
yu su,xiu,0.606,0.706,-12.499,0.0459,0.0167,0.777,0.0909,0.816,162.058,4
earth to mickey,brace & bit,0.736,0.831,-5.568,0.0441,0.0544,0.0305,0.153,0.862,128.042,3
russian.girls,autopilot,0.904,0.771,-8.468,0.0434,0.0415,0.146,0.0584,0.883,110.98,3
aphex twin,iz-us,0.581,0.459,-14.519,0.0314,0.0398,0.881,0.151,0.315,119.042,4
yaeji,"when in summer, i forget about the winter - bonus track",0.948,0.344,-9.72,0.0803,0.0181,0.057,0.0807,0.915,100.016,3
otto,dairy adventure,0.788,0.972,-6.022,0.0494,0.00608,0.874,0.0552,0.655,106.018,4
bullion,say arr ee,0.783,0.68,-7.189,0.0325,0.501,0.248,0.109,0.818,134.955,3
against all logic,trouble rooney,0.92,0.434,-9.566,0.0931,0.332,0.868,0.122,0.121,110.995,4
ariel pink,this night has opened my eyes,0.679,0.526,-13.166,0.0509,0.162,0.0784,0.122,0.763,114.868,3
actress,walking flames,0.677,0.505,-12.274,0.0508,0.824,0.243,0.219,0.077,117.259,6
myth syzer,coco love,0.728,0.549,-5.314,0.233,0.523,0.00141,0.0829,0.5,75.043,3
nídia,cheirinho,0.816,0.451,-9.689,0.0495,0.427,0.804,0.128,0.576,110.024,4
dj danifox,dark hope,0.81,0.574,-8.821,0.139,0.442,0.0,0.112,0.341,130.036,3
bokoesam,go go club,0.785,0.622,-5.312,0.397,0.515,0.0,0.158,0.639,160.285,2
ramriddlz,sweeterman,0.64,0.33,-11.684,0.038,0.791,0.0,0.0911,0.359,97.968,6
cartier god,let me go,0.599,0.537,-9.675,0.0436,0.00134,0.221,0.775,0.199,80.49,5
aphex twin,ageispolis,0.645,0.393,-17.543,0.043,0.00903,0.89,0.364,0.441,101.757,4
madlib,road of the lonely ones,0.641,0.314,-11.56,0.0375,0.425,0.41,0.116,0.123,95.969,6
madlib,hang out (phone off),0.696,0.525,-10.18,0.0706,0.0149,0.00881,0.419,0.784,180.649,3
gorillaz,tomorrow comes today,0.751,0.596,-4.594,0.0301,0.0071,0.589,0.103,0.57,93.213,4
dj ædidias,l'aquitaine,0.946,0.681,-6.797,0.0576,0.0787,0.819,0.11,0.764,127.014,4
brent faiyaz,"gravity (feat. tyler, the creator)",0.539,0.615,-8.746,0.252,0.173,0.0056,0.144,0.493,163.924,0
lous and the yakuza,amigo (with joey bada$$),0.889,0.5,-9.987,0.133,0.454,0.0115,0.142,0.609,118.007,3
hether,oidar,0.891,0.571,-10.858,0.0721,0.0214,0.29,0.171,0.684,119.941,3
the bramantes,calling,0.863,0.576,-10.675,0.0997,0.0544,0.00195,0.378,0.319,112.441,3
yu su,melaleuca - at night,0.872,0.477,-10.2,0.0498,0.026,0.919,0.149,0.923,134.014,4
bad tuner,sourire,0.914,0.344,-9.431,0.311,0.0208,0.00586,0.107,0.622,119.962,2
maxwell udoh,i like it (don't stop),0.82,0.704,-9.908,0.0767,0.349,2.09e-05,0.0735,0.925,117.225,3
gee dee,mourning dove,0.773,0.912,-5.218,0.0558,0.0311,0.824,0.0874,0.752,117.999,4
budgie,in control,0.733,0.765,-7.961,0.039,0.000881,0.726,0.146,0.783,150.01,4
prince fatty,sugar water - mungo's hi fi mix,0.861,0.427,-11.677,0.0564,0.00123,0.6,0.127,0.935,143.002,3
karen nyame kg,b2b,0.678,0.868,-7.694,0.0362,0.00131,0.779,0.335,0.152,124.01,4
박혜진 park hye jin,clouds,0.81,0.425,-14.68,0.0686,0.638,0.802,0.104,0.542,104.953,4
cktrl,as you are,0.798,0.586,-9.792,0.0669,0.0576,0.000513,0.12,0.819,130.068,3
off the meds,voice of meds,0.819,0.673,-8.439,0.0862,0.066,0.0269,0.0715,0.519,123.992,3
otto,guess my crush,0.786,0.845,-6.882,0.0506,0.461,0.844,0.125,0.477,104.99,4
toro y moi,7-21-17_substitute_hifi_v3,0.552,0.537,-8.126,0.175,0.2,0.00542,0.119,0.307,119.025,0
flying lotus,black balloons reprise - instrumental,0.725,0.508,-7.091,0.0531,0.02,0.843,0.123,0.234,87.964,4
otto,about you now,0.583,0.985,-3.958,0.152,0.413,0.401,0.336,0.686,77.008,3
floating points,king bromeliad,0.896,0.471,-10.391,0.0766,0.00477,0.874,0.0824,0.282,114.936,4
badbadnotgood,goodbye blue,0.366,0.175,-15.305,0.0361,0.823,0.0942,0.089,0.166,144.52,6
admas,anchi bale game,0.551,0.648,-9.776,0.0435,0.213,0.00029,0.116,0.551,118.501,3
king krule,cellular,0.636,0.763,-8.099,0.0441,0.135,0.107,0.0595,0.32,132.666,0
archy marshall,swell,0.583,0.647,-6.925,0.121,0.122,0.627,0.563,0.519,146.007,5
stefan ringer,reach,0.893,0.27,-18.718,0.303,0.00514,0.000385,0.0433,0.793,127.023,2
ross from friends,talk to me you'll understand,0.741,0.619,-11.366,0.0514,0.661,0.674,0.125,0.146,126.008,4
kev koko,1st of july,0.839,0.341,-8.877,0.0635,0.000956,5.91e-05,0.0942,0.584,132.162,3
d'angelo,devil's pie,0.916,0.455,-8.446,0.231,0.00306,0.000766,0.713,0.562,92.092,5
aphex twin,alberto balsalm,0.792,0.599,-13.647,0.141,0.316,0.931,0.111,0.57,93.994,4
ducktails,map to the stars,0.756,0.515,-10.243,0.0307,0.387,0.135,0.112,0.753,136.0,3
flying lotus,golden axe - maida vale session,0.595,0.44,-12.788,0.0385,0.653,0.87,0.109,0.41,137.174,4
mount kimbie,you look certain (i’m not so sure) - wxaxrxp session,0.454,0.662,-8.809,0.0295,0.0499,0.474,0.413,0.591,141.512,4
mount kimbie,carbonated,0.553,0.328,-13.52,0.0812,0.749,0.894,0.0906,0.785,135.001,4
mount kimbie,made to stray,0.838,0.714,-5.471,0.174,0.667,0.841,0.0673,0.368,128.985,4
amadeezy,this deezay,0.793,0.689,-6.38,0.0663,0.00165,0.954,0.0518,0.478,132.98,4
thundercat,fair chance - floating points remix,0.773,0.78,-8.667,0.115,0.00457,0.127,0.107,0.472,125.01,3
dj q,all that i could,0.833,0.522,-6.328,0.0588,0.047,0.0539,0.214,0.699,129.987,3
wonk,orange mug - myd remix,0.885,0.718,-11.37,0.062,0.0786,0.322,0.0489,0.498,144.965,3
shinichiro yokota,detectors,0.8,0.355,-14.11,0.0553,0.036,0.911,0.0643,0.143,121.989,4
jayda g,both of us,0.756,0.668,-10.756,0.0704,0.00217,0.837,0.0796,0.504,123.97,4
peggy gou,han jan - edit,0.796,0.784,-10.201,0.0477,0.016,0.319,0.0888,0.924,122.999,3
baronhawk poitier,lowside heights,0.831,0.386,-14.66,0.188,0.0787,0.446,0.272,0.686,123.993,3
dave + sam,facts,0.897,0.43,-10.429,0.272,0.0784,0.0167,0.0835,0.545,120.004,2
dave + sam,sauce,0.824,0.709,-10.118,0.0784,0.114,0.129,0.0712,0.642,124.024,3
vince staples,745,0.785,0.476,-9.805,0.115,0.115,0.00165,0.092,0.223,118.931,3
kanye west,30 hours,0.823,0.813,-6.71,0.288,0.0359,0.0,0.0886,0.373,95.012,2
sault,son shine,0.697,0.568,-7.245,0.036,0.137,0.206,0.097,0.6,108.98,3
novelist,stay with me,0.647,0.267,-18.814,0.0323,0.799,0.266,0.0966,0.36,138.016,6
blue iverson,hush money,0.709,0.804,-8.355,0.033,0.23,0.309,0.135,0.961,99.223,3
blue iverson,soulseek,0.592,0.752,-8.874,0.0299,0.0124,0.606,0.142,0.736,94.069,4
dj koze,nices wölkchen,0.7,0.387,-12.855,0.0566,0.24,0.891,0.219,0.165,120.008,4
gil scott-heron & brian jackson,the bottle,0.792,0.676,-11.206,0.0657,0.648,0.0975,0.145,0.961,116.116,3
gil scott-heron,winter in america,0.586,0.474,-9.219,0.0462,0.917,0.0552,0.112,0.859,80.705,6
binker and moses,fete by the river,0.595,0.304,-23.329,0.033,0.452,0.837,0.115,0.721,103.547,1
dom bird,invisible man,0.554,0.495,-12.134,0.0681,0.818,0.917,0.0684,0.637,123.997,4
lee fields & the expressions,all i need,0.612,0.792,-7.382,0.0278,0.021,0.951,0.0987,0.546,115.111,4
sir hiss,anotolian heartland - k-lone remix,0.683,0.239,-11.137,0.0418,0.762,0.677,0.149,0.288,139.993,6
king jammy,nothing don't come easy - dub version,0.572,0.812,-11.244,0.213,0.00105,0.889,0.0482,0.388,172.117,4
shintaro sakamoto,まともがわからない,0.67,0.747,-5.897,0.0541,0.493,0.0239,0.0343,0.686,106.011,3
mansur brown,serene,0.43,0.526,-10.601,0.0312,0.15,0.862,0.0622,0.0395,139.99,4
the drop,takeover - djrum remix,0.676,0.654,-9.699,0.0754,0.445,0.62,0.133,0.177,135.005,4
tony allen,slow bones,0.818,0.608,-9.536,0.0424,0.31,0.89,0.105,0.632,99.876,4
moses boyd,stranger than fiction,0.383,0.833,-7.421,0.0589,0.0434,0.586,0.463,0.289,133.208,4
the durutti column,otis,0.47,0.391,-9.131,0.0374,0.685,0.765,0.479,0.0769,122.472,4
zaza,nduzangou - m.baba remix,0.719,0.49,-9.796,0.167,0.147,5.6e-06,0.105,0.439,89.955,3
traffik island,ulla dulla,0.723,0.715,-8.201,0.126,0.755,0.74,0.325,0.694,171.121,4
yussef dayes,for my ladies,0.458,0.485,-10.749,0.0385,0.38,0.919,0.199,0.434,131.356,4
azymuth,vôo sobre o horizonte,0.505,0.577,-9.748,0.0342,0.366,0.436,0.0933,0.817,74.676,3
teno afrika,ambassadors,0.863,0.55,-11.699,0.0659,0.0169,0.864,0.0617,0.164,112.997,4
neba solo,musow,0.763,0.395,-8.81,0.0621,0.455,0.000256,0.0994,0.656,157.963,3
freddie gibbs,gang signs (feat. schoolboy q),0.626,0.615,-6.142,0.346,0.265,0.0,0.0812,0.611,52.145,2
arnheim,circulate home - xl regular remix,0.765,0.681,-7.828,0.083,0.113,0.316,0.496,0.605,126.879,5
kaytranada,caution,0.696,0.394,-13.825,0.539,0.0579,0.821,0.0899,0.747,216.053,2
proc fiskal,dish washing,0.736,0.516,-14.85,0.113,0.406,0.335,0.484,0.674,160.073,5
morabeza tobacco,orinoco,0.662,0.459,-9.06,0.0267,0.0387,0.709,0.31,0.576,105.99,4
blue hawaii,i felt love,0.788,0.682,-7.749,0.0584,0.149,0.119,0.0744,0.564,132.986,3
ela minus,megapunk - elkka remix,0.785,0.836,-10.744,0.0524,0.00418,0.887,0.127,0.436,132.017,4
babii,shadow,0.713,0.538,-10.587,0.0316,0.0247,0.000185,0.12,0.16,130.002,0
shygirl,tasty - lsdxoxo remix,0.673,0.948,-6.488,0.0555,0.0271,0.000165,0.194,0.657,129.974,3
fit of body,antonio girl,0.785,0.773,-7.505,0.0902,0.0471,0.237,0.157,0.707,122.015,3
fit of body,rose water,0.598,0.807,-6.011,0.0487,0.000165,0.836,0.142,0.342,125.018,4
oseias.,mirasquad.,0.638,0.404,-12.598,0.0917,0.283,0.691,0.0755,0.554,78.971,4
qendresa,don't stop,0.728,0.685,-8.226,0.341,0.411,0.0,0.457,0.926,75.115,2
khruangbin,dearest alfred (myjoy),0.412,0.273,-19.519,0.374,0.802,0.9,0.109,0.661,82.581,1
josiah steinbrick,full bloom,0.777,0.274,-17.357,0.111,0.87,0.937,0.0882,0.893,143.213,4
al pagoda,black,0.574,0.693,-10.326,0.0432,0.244,0.957,0.0951,0.644,166.031,4
burna boy,wetin dey sup,0.737,0.577,-6.363,0.203,0.58,0.000272,0.351,0.695,101.824,3
mr eazi,e be mad,0.626,0.686,-7.228,0.0886,0.687,0.00248,0.101,0.774,201.937,3
jonatan leandoer96,snake ice,0.601,0.341,-7.442,0.0282,0.074,0.00126,0.0639,0.396,94.992,3
cfcf,marigold mix,0.717,0.548,-9.821,0.0561,0.01,0.719,0.0946,0.126,121.996,4
yu su,melaleuca,0.793,0.589,-11.637,0.0565,0.00621,0.85,0.105,0.4,129.511,4
caribou,mars,0.802,0.911,-8.777,0.0394,0.0602,0.894,0.102,0.427,120.008,4
marcy luarks,shake,0.901,0.648,-7.924,0.197,0.276,0.00697,0.079,0.873,122.452,3
move d,eastman,0.811,0.744,-8.838,0.0969,0.0138,0.153,0.0925,0.363,126.196,3
greentea peng,nah it ain't the same,0.599,0.738,-8.673,0.203,0.408,0.272,0.0816,0.59,84.83,3
cuushe,nobody - kate nv remix,0.725,0.875,-4.443,0.0421,0.0916,0.906,0.0815,0.837,123.031,4
lala &ce,butterfly finesse - boogie mane,0.84,0.501,-8.59,0.0673,0.739,0.0737,0.107,0.187,127.068,6
mr. mitch,in the hills,0.893,0.531,-12.027,0.0612,0.197,0.273,0.0957,0.537,131.998,3
kano,i'm ready,0.873,0.565,-9.676,0.0588,0.0772,0.829,0.025,0.785,126.642,4
the person,the place,0.808,0.45,-13.492,0.218,0.334,0.784,0.127,0.51,89.957,4
james k,ultra facial!,0.337,0.643,-9.52,0.0326,0.569,0.828,0.246,0.161,76.492,4
rei harakami,owari no kisetsu,0.577,0.662,-12.477,0.042,0.166,0.806,0.0908,0.542,160.035,4
machinedrum,kane train,0.643,0.843,-3.797,0.322,0.0757,0.00883,0.366,0.265,146.988,2
moonilena,pen pal,0.975,0.42,-10.167,0.0808,0.117,0.00109,0.21,0.332,119.982,3
jesse futerman,luckey,0.463,0.517,-13.037,0.0474,0.764,0.908,0.0967,0.629,92.442,4
king princess,hit the back - channel tres remix,0.818,0.458,-9.398,0.0579,0.213,0.807,0.537,0.522,122.027,4
juls,like tu danz,0.691,0.688,-7.698,0.387,0.0367,0.0,0.0736,0.629,101.275,2
tekno,go,0.822,0.833,-2.986,0.0665,0.101,0.113,0.0406,0.968,100.005,3
the avalanches,two hearts in 3/4 time,0.543,0.749,-8.893,0.0368,0.162,0.0789,0.472,0.583,71.655,5
mormor,heaven's only wishful - jacques greene edit,0.693,0.636,-7.387,0.0358,0.0501,0.754,0.107,0.168,103.002,4
nujabes,letter from yokosuka,0.748,0.444,-10.096,0.0346,0.837,0.916,0.108,0.538,99.886,4
laurel halo,moontalk,0.816,0.658,-10.892,0.0469,0.139,0.0997,0.602,0.804,120.004,5
nujabes,the final view,0.591,0.857,-3.487,0.075,0.00952,0.674,0.148,0.582,89.129,4
jae5,dimension (feat. skepta & rema),0.561,0.722,-6.437,0.068,0.173,4.86e-05,0.175,0.173,103.099,0
wizkid,ojuelegba,0.644,0.748,-5.862,0.0349,0.146,0.000346,0.203,0.901,100.037,3
jackie mittoo,drum song,0.836,0.532,-11.223,0.106,0.26,0.85,0.188,0.938,87.947,4
yta jourias,adome nyueto,0.726,0.687,-8.633,0.0412,0.0154,0.169,0.196,0.887,125.389,3
star lovers,asem da ye so,0.801,0.836,-8.058,0.0773,0.157,0.000103,0.108,0.861,123.885,3
bep kororoti,eruobodo,0.661,0.702,-9.723,0.124,0.192,0.567,0.0891,0.584,122.034,4
mndsgn,abeja,0.797,0.67,-6.216,0.167,0.775,0.913,0.124,0.748,159.891,4
dc,bobby & rowdy (feat. knucks),0.777,0.668,-7.176,0.288,0.63,1.47e-05,0.0943,0.628,142.033,2
mndsgn,hope you're doin' better,0.551,0.617,-8.159,0.0314,0.476,0.0779,0.313,0.422,158.008,0
dc,"tears, sweat, blood",0.822,0.766,-5.801,0.0798,0.451,2.22e-06,0.0964,0.908,134.0,3
dreamcastmoe,up 2 u,0.84,0.74,-11.134,0.0485,0.0672,0.0868,0.0844,0.917,97.846,3
bladee,reality surf,0.741,0.406,-8.143,0.0682,0.0271,0.00784,0.105,0.668,80.022,3
laura misch,climb,0.555,0.405,-15.548,0.0393,0.309,0.892,0.145,0.535,89.935,4
alma de la selva,caruyú,0.622,0.717,-8.263,0.103,0.279,0.819,0.107,0.313,89.028,4
yazmin lacey,not today mate,0.678,0.454,-7.887,0.237,0.828,0.00289,0.115,0.602,91.848,6
wu-lu,afro left down (feat. andrew ashong),0.461,0.24,-17.157,0.055,0.179,0.0706,0.064,0.311,178.961,6
darkside,the limit,0.434,0.596,-10.013,0.16,0.518,0.493,0.122,0.139,89.0,4
afriqua,relephant,0.778,0.501,-8.574,0.0337,0.259,0.845,0.11,0.654,128.966,4
paris texas,situations,0.924,0.299,-9.064,0.0735,0.0036,0.0239,0.138,0.23,130.025,3
sunni colón,provide,0.588,0.656,-10.763,0.0345,0.334,0.656,0.231,0.756,88.027,4
greentea peng,kali v2,0.752,0.509,-7.462,0.176,0.244,0.0467,0.108,0.713,82.21,3
oluwa kuwait,loke loke,0.792,0.812,-5.032,0.134,0.235,0.0298,0.163,0.723,98.045,3
burna boy,23,0.738,0.53,-8.89,0.113,0.16,0.0805,0.0973,0.533,102.891,3
hnny,so,0.496,0.291,-15.028,0.0376,0.438,0.894,0.108,0.192,179.913,4
dreamcastmoe,"l foot, right",0.866,0.466,-6.614,0.0818,0.271,0.000503,0.387,0.233,112.009,3
hnny,most really pretty girls have pretty ugly feet,0.929,0.449,-10.425,0.0574,0.0862,0.49,0.0889,0.612,119.896,3
sweatson klank,yves klein blue,0.7,0.575,-8.286,0.0578,0.00805,0.713,0.139,0.325,94.017,4
shaolin cowboy,réveiller (feat. manon),0.842,0.418,-9.602,0.138,0.765,0.0228,0.117,0.448,128.009,6
zsela,earlier days - sunship remix,0.775,0.846,-4.202,0.0338,0.229,0.000465,0.0529,0.961,131.997,3
dj whipr snipr,not to talk with,0.672,0.788,-9.913,0.129,0.0206,0.955,0.187,0.794,119.008,4
louis culture,part 2,0.865,0.533,-8.829,0.168,0.283,0.000755,0.0965,0.56,130.008,3
caetano veloso,depois que o ilê passar,0.731,0.366,-15.092,0.241,0.00528,0.0112,0.0746,0.751,172.308,3
busta rhymes,the don & the boss - kaytranada remix,0.605,0.888,-5.666,0.28,0.389,0.000275,0.149,0.676,112.208,3
flying lotus,crust,0.676,0.408,-7.937,0.0811,0.576,0.867,0.201,0.226,106.515,4
myd,whether the weather,0.668,0.811,-10.875,0.0522,0.000137,0.837,0.63,0.147,124.007,4
pinkpantheress,pain,0.828,0.616,-8.498,0.14,0.227,0.00304,0.0618,0.812,125.594,3
ピチカート・ファイヴ,イッツ・ア・ビューティフル・デイ,0.577,0.955,-2.961,0.0463,0.0257,0.0,0.271,0.855,158.077,0
rejjie snow,relax,0.93,0.515,-9.565,0.102,0.175,9.7e-05,0.109,0.231,130.815,3
mushkilla,jesse james,0.568,0.698,-7.64,0.389,0.312,0.0,0.321,0.701,66.791,2
jun kamoda,escape the night,0.693,0.676,-8.494,0.0787,0.0146,0.593,0.0997,0.56,129.006,4
baianasystem,água - jimpster remix single edit,0.843,0.624,-9.542,0.0604,0.18,0.0797,0.0642,0.832,115.029,3
erykah badu,u don’t have to call,0.89,0.517,-6.982,0.0492,0.0631,1.07e-05,0.0717,0.748,112.016,3
earth boys,automatic,0.923,0.597,-8.664,0.228,0.206,0.0264,0.0919,0.529,129.976,3
arma,all good things must come to an end,0.779,0.697,-8.011,0.0483,0.478,0.876,0.134,0.0496,124.995,4
little simz,woman,0.531,0.648,-7.638,0.209,0.712,0.000191,0.0973,0.799,86.739,3
bladee,sun,0.787,0.544,-9.572,0.045,0.372,0.0111,0.238,0.147,100.045,6
j hus,repeat (feat. koffee),0.867,0.725,-5.199,0.141,0.0099,6.26e-06,0.127,0.537,91.966,3
erykah badu,dial’afreaq,0.916,0.546,-5.19,0.246,0.0255,0.0,0.285,0.751,119.976,3
toro y moi,saturday love,0.586,0.915,-6.264,0.031,0.00706,0.236,0.192,0.749,117.99,3
erykah badu,didn't cha know,0.753,0.472,-9.761,0.121,0.48,0.0133,0.284,0.816,135.277,3
greentea peng,dingaling,0.783,0.599,-6.154,0.226,0.413,1.53e-05,0.191,0.66,98.486,3
zula,come back,0.634,0.561,-12.135,0.406,0.0196,0.00304,0.0589,0.856,119.977,2
galcher lustwerk,can't believe,0.798,0.566,-14.096,0.0586,0.00406,0.835,0.0801,0.856,130.01,4
erika de casier,better than that,0.47,0.527,-9.488,0.0468,0.313,0.325,0.131,0.301,145.04,0
dreamcastmoe,(301)341-7207,0.67,0.893,-6.193,0.19,0.221,2.36e-05,0.156,0.775,146.929,3
erika de casier,busy,0.754,0.655,-6.872,0.0494,0.0888,0.0342,0.335,0.695,124.986,3
rochelle jordan,already,0.812,0.616,-8.907,0.18,0.044,0.0904,0.11,0.507,117.998,3
nia archives,(over)thinking,0.726,0.916,-6.206,0.0936,0.164,0.000323,0.0694,0.594,113.264,3
korea town acid,bloom (꽃),0.697,0.553,-10.285,0.0677,0.0107,0.0765,0.233,0.8,177.067,3
mach-hommy,the stellar ray theory,0.582,0.72,-9.362,0.116,0.8,0.0,0.238,0.693,89.994,3
ojerime,i know now (2003),0.737,0.511,-10.499,0.0456,0.365,0.00718,0.0891,0.77,131.001,3
central cee,hate it or luv it,0.889,0.634,-6.818,0.352,0.599,0.0,0.0873,0.966,142.382,2
the internet,just sayin/i tried,0.489,0.506,-10.251,0.177,0.427,0.0862,0.12,0.431,95.528,6
greentea peng,free my people (feat. simmy & kid cruise),0.839,0.418,-7.187,0.0542,0.115,0.662,0.139,0.574,107.988,4
baltra,like a butterfly,0.74,0.492,-9.461,0.0311,0.613,0.751,0.0714,0.558,93.014,4
mansur brown,serious,0.665,0.721,-9.861,0.0489,0.0109,0.912,0.309,0.141,100.085,4
