artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
T. Rex,Get It On,0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59,spotify:track:5nbNdS5SKdpiDZjCBh8W7b,262613.0,4.0
Jimmie Vaughan,Dengue Woman Blues,0.395,0.337,5.0,-10.71,0.0,0.0472,0.338,0.0438,0.165,0.586,178.287,spotify:track:3L8DnKNfRS3vv13t1E5jc3,383707.0,3.0
Gary Clark Jr.,Don't Owe You a Thang,0.445,0.966,2.0,-3.751,1.0,0.054,0.0149,0.000915,0.164,0.321,109.482,spotify:track:4iu49FeQQGiUh2Dn1A8qCl,215867.0,4.0
KALEO,Hot Blood,0.325,0.903,2.0,-3.173,1.0,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,spotify:track:7d9sZF7jmepe2EYdETlNWK,218600.0,4.0
Jack White,I'm Shakin',0.49,0.781,11.0,-10.1,0.0,0.268,0.0108,0.00118,0.065,0.764,79.166,spotify:track:1Wj8TbAEUGChMPD1vvsUat,180173.0,4.0
The Heavy,Turn Up,0.533,0.907,7.0,-2.5,1.0,0.123,0.023,5.96e-05,0.617,0.512,142.098,spotify:track:3azzw8vbVQUYQP4SXajDVN,207335.0,4.0
Rival Sons,Open My Eyes,0.374,0.896,0.0,-4.668,1.0,0.0424,0.0181,0.000205,0.356,0.511,148.593,spotify:track:4dSHIPkmOqNMG3pE5O6vPn,235816.0,4.0
Madness,Mr. Apples,0.547,0.853,3.0,-2.49,0.0,0.0355,0.2,2.98e-06,0.254,0.723,137.561,spotify:track:6n7eECmtIZt6TX6wF6vHZe,219293.0,4.0
Elvis Presley,Jailhouse Rock,0.647,0.582,10.0,-9.538,0.0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,spotify:track:4gphxUgq0JSFv2BCLhNDiE,146480.0,4.0
Benjamin Booker,Violent Shiver,0.249,0.97,1.0,-5.879,1.0,0.121,0.0226,0.13,0.0701,0.26,165.059,spotify:track:0fmsS6mNtTTKjsBTXoh0KN,166480.0,4.0
Cage The Elephant,Ain't No Rest For The Wicked - Original Version,0.635,0.914,0.0,-5.631,1.0,0.111,0.0597,0.0,0.601,0.922,156.014,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,175493.0,4.0
White Denim,Ha Ha Ha Ha (Yeah),0.713,0.911,9.0,-5.45,1.0,0.0467,0.00808,0.0,0.131,0.927,134.822,spotify:track:3nABlIAhAuI5YdL4EExmvt,233960.0,4.0
GoldLink,Joke Ting (feat. Ari PenSmith),0.83,0.594,5.0,-5.4,0.0,0.0432,0.188,4.85e-06,0.0881,0.718,140.006,spotify:track:6Ic2MP2hzoBLe3r1VIle8J,180053.0,4.0
Jay Daniel,Solo,0.737,0.549,6.0,-9.227,1.0,0.105,0.313,0.928,0.0874,0.378,136.092,spotify:track:5kDJIZgf2UhN4W9C5hkXVE,252307.0,4.0
Andrew Ashong,Eye Mo K,0.518,0.546,4.0,-10.089,0.0,0.0859,0.428,0.265,0.129,0.592,117.986,spotify:track:4LBrt8RUMpGhPXkLqvsh4U,342591.0,4.0
Baba Stiltz,Running to Chad,0.876,0.661,11.0,-5.174,0.0,0.0459,0.0759,0.274,0.0599,0.967,137.985,spotify:track:1U9pbJid67kQlP0t6gFDMV,354091.0,4.0
Sunni Colón,Mornin Dew,0.471,0.466,7.0,-11.466,0.0,0.0469,0.183,0.725,0.121,0.104,102.988,spotify:track:6bxtai04eVsvV7IZGqOXMy,324130.0,4.0
Daniel Caesar,FRONTAL LOBE MUZIK,0.681,0.568,11.0,-6.264,0.0,0.136,0.439,0.000173,0.446,0.301,140.004,spotify:track:0b6l1obmzq1YrqiKBVLtIo,229402.0,4.0
GoldLink,"U Say (feat. Tyler, The Creator & Jay Prince)",0.926,0.68,2.0,-7.689,1.0,0.196,0.0471,0.000125,0.119,0.458,114.981,spotify:track:2p37Mfy2PWajgOS3i2aaep,201240.0,4.0
Erika de Casier,Little Bit - Sydlandsmix by Erika de Casier and El Trick,0.764,0.457,5.0,-10.071,0.0,0.0357,0.139,0.00673,0.11,0.549,130.964,spotify:track:6rWb8UyLexLf2mhaYXHdgp,284067.0,4.0
Daniel Caesar,CYANIDE,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,spotify:track:3uouaAVXpQR3X8RYkJyitQ,194960.0,4.0
Erika de Casier,Do My Thing,0.706,0.559,11.0,-8.721,0.0,0.0724,0.193,6.41e-05,0.0599,0.841,174.961,spotify:track:1n54RGkwdrWIeh01VdtbWr,226000.0,4.0
Toyin Agbetu,Heartbreaker,0.808,0.72,0.0,-7.474,1.0,0.0683,0.000108,0.396,0.0949,0.719,115.727,spotify:track:5cBip8Q5QDHlbB0PgwOihZ,208906.0,4.0
Amerie,I Just Died,0.716,0.601,1.0,-10.808,0.0,0.0514,0.0831,0.0016,0.0401,0.643,109.852,spotify:track:54FAYoGATQPUBbxCIclHkG,209560.0,4.0
MAÏA,Hold it Down - Original Mix,0.652,0.639,7.0,-7.482,0.0,0.131,0.579,4.67e-05,0.16,0.537,97.033,spotify:track:2n1X0uxHH06M4TOLZOMyYl,202024.0,4.0
Baauer,Way From Me,0.457,0.4,9.0,-12.649,0.0,0.373,0.713,0.0636,0.518,0.242,82.806,spotify:track:33MOQuhseEfhS5YCLlpMlu,230987.0,4.0
Jay Daniel,Paradise Valley,0.788,0.887,10.0,-8.287,0.0,0.0548,0.449,0.896,0.11,0.405,117.813,spotify:track:3RdTRLulAJKR5An8vgfUig,282267.0,4.0
Myd,Moving Men - Metronomy Remix,0.923,0.482,0.0,-5.626,0.0,0.0631,0.0381,0.143,0.167,0.581,124.99,spotify:track:35jiqJNqZiCcSJ20t6y9zt,240853.0,4.0
Bruxas,Hermes,0.865,0.543,7.0,-9.286,1.0,0.0706,0.0849,0.82,0.0639,0.863,100.011,spotify:track:3xQQJZZpBNY23xSY6069Ws,329185.0,4.0
Liquid Monk,Nighttime,0.835,0.527,0.0,-10.313,1.0,0.0415,0.112,0.783,0.0999,0.634,128.037,spotify:track:486U0Pz0nxqCdVKH42wfwD,254870.0,4.0
Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",0.702,0.659,4.0,-6.766,0.0,0.13,0.301,0.00201,0.218,0.843,79.64,spotify:track:1otG6j1WHNvl9WgXLWkHTo,207455.0,4.0
PARTYNEXTDOOR,Never Played Me,0.768,0.676,10.0,-3.861,0.0,0.0783,0.0617,2.88e-05,0.181,0.45,146.99,spotify:track:6PiFIKYn6Zcagvv3fikvuN,249557.0,4.0
Sango,Na Hora (feat. Faktiss & Chris MC Clenney),0.789,0.616,6.0,-9.982,1.0,0.365,0.314,0.0,0.114,0.367,123.985,spotify:track:4xzUN1LCcqPwLoPaVwxXjV,192500.0,4.0
Fatima Yamaha,What's a Girl to Do,0.808,0.521,8.0,-9.381,1.0,0.168,0.123,0.906,0.336,0.765,120.021,spotify:track:5N720bYInxSsiUDvBOLM3C,446510.0,4.0
Toro y Moi,Inside My Head,0.821,0.882,4.0,-6.463,0.0,0.0525,0.16,0.0179,0.197,0.665,112.997,spotify:track:4CYi7ylfz8QFBjprsDlrwy,251240.0,4.0
Fatima Yamaha,Love Invaders,0.84,0.566,11.0,-7.164,0.0,0.0448,0.00506,0.44,0.101,0.723,117.991,spotify:track:4Noq0kesyOwbyLLQcg3qYW,409831.0,4.0
Les Sins,Grind,0.731,0.674,10.0,-8.281,0.0,0.0447,0.0501,0.869,0.176,0.765,120.015,spotify:track:13LVADAG1jdD42fe5wihFc,318015.0,4.0
Myth Syzer,Le code,0.646,0.446,7.0,-7.887,0.0,0.0784,0.394,3.47e-06,0.0579,0.565,123.8,spotify:track:74SKS91bfQHLomV8rcErwE,280413.0,4.0
Frank Ocean,Crack Rock,0.429,0.736,5.0,-8.017,1.0,0.222,0.0696,0.0,0.0852,0.379,89.261,spotify:track:125FPswReMD9Ggvn69M7Ch,224147.0,4.0
DJ Koze,Homesick,0.793,0.456,5.0,-10.302,1.0,0.264,0.112,0.000416,0.311,0.602,97.008,spotify:track:6KWgA6JYdy9aWzwRlDSeo7,251560.0,4.0
Romare,Motherless Child,0.702,0.495,0.0,-11.645,0.0,0.0493,0.391,0.8,0.112,0.31,78.507,spotify:track:0y3z37R490UEdkyCdFmFDm,311892.0,4.0
The Knife,Pass This On,0.745,0.835,7.0,-5.884,0.0,0.03,0.0277,0.000442,0.0781,0.686,129.961,spotify:track:3E8EmLpa484OcuHl79YUfi,228040.0,4.0
Gorillaz,O Green World,0.672,0.768,0.0,-7.718,1.0,0.0347,0.00201,0.905,0.136,0.858,122.583,spotify:track:4hNPMfFHauPIbOKvdYqFt7,275000.0,4.0
Outkast,SpottieOttieDopaliscious,0.828,0.656,1.0,-6.571,1.0,0.222,0.00259,0.0024,0.144,0.709,124.751,spotify:track:4GdB5M7GbwLZLouktYocFC,426853.0,4.0
ABRA,Fruit,0.724,0.528,7.0,-12.726,0.0,0.0354,0.00584,0.0415,0.106,0.607,120.008,spotify:track:4SExof7SNMmYgTmgE8TBrE,341000.0,4.0
Jamie xx,Obvs,0.652,0.392,5.0,-12.603,0.0,0.0381,0.857,0.926,0.0817,0.407,76.03,spotify:track:5kSBstWdaP3tMlArgGM00C,231040.0,4.0
SZA,Doves In The Wind (feat. Kendrick Lamar),0.693,0.713,10.0,-4.489,0.0,0.351,0.343,0.0,0.102,0.615,137.335,spotify:track:593W4qZOwwdqF6YnimJjL6,266080.0,4.0
Gorillaz,Andromeda (feat. DRAM) - Bonobo Remix,0.76,0.686,9.0,-6.161,0.0,0.0584,0.0674,0.192,0.171,0.555,129.984,spotify:track:70HugOq2RkgM8k0lw8yezC,315572.0,4.0
Nicolas Jaar,Time for Us,0.828,0.271,4.0,-13.061,0.0,0.0532,0.395,0.819,0.065,0.233,113.995,spotify:track:798mI116dJdZ12n9CkdflI,460185.0,4.0
Frank Ocean,Lost,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,spotify:track:4L7jMAP8UcIe309yQmkdcO,234093.0,4.0
Totally Enormous Extinct Dinosaurs,Trouble,0.732,0.917,8.0,-6.892,1.0,0.0596,0.00878,0.894,0.389,0.273,126.988,spotify:track:5WXdaG8d8N7S4rDpbGqBMY,229136.0,4.0
Star Slinger,I'm Like,0.565,0.579,9.0,-9.976,0.0,0.0549,0.0544,0.0459,0.11,0.248,119.881,spotify:track:7mzkh49XQFbI0euVU7Ix9O,170000.0,4.0
Totally Enormous Extinct Dinosaurs,Closer,0.804,0.65,11.0,-9.844,0.0,0.119,0.212,0.849,0.153,0.12,131.047,spotify:track:056lVdpmEhXkXPEXKPXlie,398292.0,4.0
Kid Cudi,By Design,0.756,0.85,9.0,-5.885,0.0,0.0538,0.0559,0.000809,0.111,0.415,100.005,spotify:track:5FxVTEpoBress37MmlMhbZ,257053.0,4.0
Kali Uchis,Rush,0.74,0.648,10.0,-4.987,0.0,0.0324,0.00824,0.000595,0.113,0.443,118.004,spotify:track:1mObaffqm7cPSUUbNZuiNJ,230593.0,4.0
Beyoncé,Party (feat. André 3000),0.648,0.593,10.0,-6.267,1.0,0.0509,0.0188,0.0,0.169,0.719,160.984,spotify:track:42qh86p7TLXyumxSHn65kc,245480.0,4.0
"Tyler, The Creator","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",0.232,0.705,5.0,-6.928,1.0,0.0997,0.032,6.6e-05,0.185,0.352,74.28,spotify:track:46CA1H0T1r7u5lDUtVveAh,401573.0,4.0
Anderson .Paak,Lite Weight,0.655,0.855,8.0,-9.347,0.0,0.257,0.0114,0.000199,0.476,0.508,120.014,spotify:track:3MANUf7LqfyIw7f9lPQf0l,206360.0,4.0
Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),0.706,0.688,1.0,-6.357,1.0,0.269,0.151,0.0,0.466,0.313,125.966,spotify:track:2RPbEp0DyBVlkRvvYKopO7,330783.0,4.0
Baba Stiltz,Freeeze,0.788,0.753,8.0,-9.978,0.0,0.1,0.147,0.923,0.372,0.806,104.996,spotify:track:0GUTcesmzf8iwQCLXzHQEq,157496.0,4.0
Birdy Nam Nam,CADILLAC DREAMS,0.759,0.846,7.0,-5.416,1.0,0.0725,0.00119,0.0702,0.0852,0.443,140.038,spotify:track:1CKpqV7rC3cPNVRnEWsurC,261040.0,4.0
Channel Tres,"fuego (feat. Tyler, The Creator)",0.745,0.504,3.0,-10.405,0.0,0.307,0.0162,0.00122,0.432,0.434,114.901,spotify:track:6UYbt0ZVXP5pnrhzk8z2d8,248765.0,4.0
Oklou,god's chariots,0.67,0.475,0.0,-14.656,0.0,0.0837,0.93,0.811,0.136,0.0529,94.262,spotify:track:28Ykh9f8Fg5TCEZ4lp5p6N,183507.0,4.0
Ojerime,Give It Up 2 Me,0.383,0.411,0.0,-12.517,1.0,0.0958,0.634,0.0155,0.124,0.165,134.406,spotify:track:3X7wVYr4XpzGgoXmQVnrJo,178000.0,4.0
Coco Bryce,Only When I'm Dreaming,0.683,0.581,3.0,-10.284,0.0,0.0507,0.0113,0.851,0.123,0.922,163.019,spotify:track:2alAvEUTZm8iFJEDgSWyQ7,191044.0,4.0
Friendzone,Follow Me,0.595,0.781,5.0,-4.959,0.0,0.0272,0.000202,0.847,0.121,0.306,140.005,spotify:track:1N1MBeJ2wDFLOSaSwdK3uN,236571.0,4.0
Action Bronson,Golden Eye,0.584,0.904,11.0,-5.895,1.0,0.251,0.0571,0.0,0.399,0.374,149.99,spotify:track:4qMrWP8cIjPRW2GnKu8DNI,167693.0,4.0
420,Untitled 5,0.766,0.537,1.0,-9.729,1.0,0.0859,0.384,0.862,0.109,0.946,99.305,spotify:track:65mYMqSLZeu3FSp33Tc4Ck,260462.0,4.0
Tom Misch,Nightrider,0.729,0.571,11.0,-9.188,0.0,0.0869,0.0774,0.213,0.0994,0.582,81.486,spotify:track:5TgZ7lOUugOdabBcD9a6ud,300991.0,4.0
Mansur Brown,It's My Time,0.414,0.548,7.0,-8.836,1.0,0.0655,0.0396,0.642,0.257,0.35,87.022,spotify:track:3gpp6RalVXdsAPSQ4HuXbu,339840.0,4.0
Yaeji,WHAT WE DREW 우리가 그려왔던,0.709,0.505,0.0,-6.45,1.0,0.0331,0.248,0.293,0.166,0.591,135.01,spotify:track:3UQFh2pOHS3h2ivIm7Zcyf,229848.0,4.0
Thundercat,Dragonball Durag - Remix,0.626,0.597,6.0,-9.943,0.0,0.33,0.614,1.53e-05,0.122,0.578,80.985,spotify:track:1PrVLmXkJjh2vEhmBEKLeM,221099.0,4.0
Dinamarca,Harpeggio,0.679,0.323,7.0,-6.665,0.0,0.129,0.785,0.926,0.141,0.287,159.831,spotify:track:76W1X3oILEv7HBbM3B1WR0,146316.0,4.0
DJ Phil,Vivid Dreams,0.609,0.867,1.0,-7.946,1.0,0.121,0.00225,0.653,0.363,0.269,160.006,spotify:track:1VTuWhyV0FnKQ8fUB4Fc2q,168298.0,4.0
Jai Paul,Genevieve - Unfinished,0.549,0.727,4.0,-7.629,1.0,0.171,0.000748,0.00013,0.191,0.119,82.122,spotify:track:72GKPVtBchtCDoL8LURCrB,237800.0,5.0
RYBA,Girls,0.597,0.795,11.0,-6.259,1.0,0.0286,0.0225,0.843,0.154,0.723,120.049,spotify:track:6C3VDfddHjQIduHgiZlPSh,186938.0,4.0
Solange,Almeda,0.827,0.553,1.0,-5.296,1.0,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,spotify:track:6IAgarq2wDeYzpsY2Kx0Hw,236120.0,4.0
dreamcastmoe,Used2,0.82,0.672,9.0,-10.275,0.0,0.05,0.0602,0.101,0.183,0.878,135.979,spotify:track:0ekX7Wy3lZwuahtxx00PWy,303203.0,4.0
Les Sins,Toy,0.893,0.739,8.0,-8.955,0.0,0.0803,0.243,0.882,0.153,0.532,130.025,spotify:track:5c1B25YNpZvOOnAATiL49D,240187.0,4.0
LiloCox,Fronteiras,0.763,0.923,1.0,-5.251,1.0,0.0494,0.0217,0.842,0.0986,0.811,129.995,spotify:track:4PpN2TT1Ruyr6674G9yNod,275121.0,4.0
Yaeji,One More,0.83,0.387,11.0,-12.418,0.0,0.139,0.539,0.0,0.075,0.497,117.993,spotify:track:31FUO6PYWcal7MF4EqSdLs,202537.0,4.0
KAYTRANADA,IT WAS MEANT 2 B,0.827,0.577,1.0,-8.119,0.0,0.202,0.00238,0.259,0.154,0.489,94.908,spotify:track:1nDhL6yVejczIo4SwzUyvO,240147.0,4.0
Off The Meds,Currency Low,0.736,0.679,8.0,-12.365,1.0,0.216,0.222,0.018,0.13,0.732,119.021,spotify:track:2G9c1z6pQqXqcVRflKVtDL,149540.0,4.0
James Blake,Love What Happened Here,0.83,0.535,2.0,-6.41,1.0,0.067,0.524,0.873,0.0966,0.408,139.979,spotify:track:2T5gsa0Yw7R8tyfwx15iXn,334762.0,4.0
DARKSIDE,Gone Too Soon,0.849,0.392,5.0,-12.22,1.0,0.0658,0.366,0.881,0.112,0.26,106.003,spotify:track:68f5elpMZ61XenV2qXmS1g,324705.0,4.0
Against All Logic,Flash in the Pan,0.802,0.602,4.0,-8.466,0.0,0.0458,0.191,0.811,0.106,0.135,116.003,spotify:track:2reVX2dNA3SwxgvjHNXStE,447950.0,4.0
Against All Logic,If Loving You Is Wrong,0.73,0.903,4.0,-6.24,0.0,0.041,0.517,0.161,0.635,0.721,108.006,spotify:track:75WXKQGbaT0mi6GZItcVVJ,236412.0,4.0
Kapote,Temptation,0.83,0.502,9.0,-10.856,0.0,0.104,0.105,0.691,0.132,0.148,114.991,spotify:track:6dAK6MTHfYEi0NGzgV6YOL,409906.0,4.0
Mura Masa,Love$ick - Four Tet Remix,0.692,0.917,10.0,-5.16,0.0,0.0693,0.117,0.155,0.361,0.408,89.008,spotify:track:4JJWETaFVmNdDxnsJdI6fh,235693.0,4.0
Com Truise,Propagation,0.564,0.669,6.0,-8.474,1.0,0.0413,0.0423,0.73,0.125,0.306,178.04,spotify:track:3DOZrIy0OP3wtyDbJAALcu,250906.0,4.0
Daphni,Carry On,0.801,0.571,10.0,-10.419,0.0,0.0574,0.177,0.905,0.107,0.702,119.993,spotify:track:1B1QyU5S0rIrokfaV9Zq4a,226479.0,4.0
Project Pablo,Closer,0.731,0.945,5.0,-7.84,0.0,0.0566,0.171,0.916,0.135,0.223,122.02,spotify:track:6n44rF2nl6rF0q5DYgezS1,417738.0,4.0
Kelela,LMK,0.595,0.61,1.0,-7.007,0.0,0.033,0.091,0.0,0.16,0.504,99.529,spotify:track:1D7NJhUyFsFpjIwXMiVO1R,218319.0,4.0
Jim-E Stack,Deadstream - Rostam Version,0.741,0.76,6.0,-8.73,0.0,0.0796,0.266,0.000451,0.108,0.679,123.974,spotify:track:2b3MDwM1VSl5IP2Ghxwk3B,196493.0,4.0
keiyaA,Rectifiya,0.663,0.424,1.0,-15.843,1.0,0.034,0.229,0.558,0.0939,0.895,136.77,spotify:track:76DjXCjByQNXsTjjbL8frg,238453.0,4.0
AceMo,Time Travelin',0.733,0.834,11.0,-8.367,0.0,0.0382,0.346,0.0303,0.137,0.379,146.761,spotify:track:6g0gtJGmMuafSMDnYYQJVN,274773.0,4.0
Actress,Turin,0.794,0.278,1.0,-10.773,1.0,0.0977,0.00144,0.0491,0.102,0.138,125.056,spotify:track:17ND06tLkdXGaApegpQcNE,432691.0,4.0
Logic1000,Perfume - Edit,0.787,0.781,10.0,-7.209,0.0,0.0382,1.25e-05,0.181,0.131,0.123,127.998,spotify:track:1mWJphTJU2nAYMtXOhEoUS,215498.0,4.0
Galcher Lustwerk,Cig Angel,0.862,0.318,1.0,-10.865,1.0,0.0802,0.0847,0.0648,0.102,0.751,114.387,spotify:track:40M4S2jeXc9zlPSHAPTjr1,170882.0,4.0
Kedr Livanskiy,Sky Kisses (на танцполе),0.746,0.613,4.0,-10.335,1.0,0.0457,0.007,0.63,0.1,0.614,125.018,spotify:track:6p8HOoJGQs8qvFAOXfXmxn,192000.0,4.0
Ross from Friends,John Cage,0.69,0.615,8.0,-9.753,0.0,0.0457,0.0306,0.562,0.0744,0.529,107.938,spotify:track:5nRVihwOiiu2IT1W1yoIQp,366573.0,4.0
The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",0.447,0.625,10.0,-8.212,0.0,0.323,0.0351,0.000727,0.243,0.261,67.104,spotify:track:300DUx4tdtCdGEUXR032jA,440013.0,4.0
Tirzah,I'm Not Dancing,0.938,0.679,6.0,-7.008,0.0,0.204,0.183,0.67,0.0967,0.682,119.934,spotify:track:2XSHJOk1o6FohIfjjhSVJM,136696.0,4.0
Andy Stott,Faith in Strangers,0.657,0.692,7.0,-10.121,1.0,0.0526,0.0286,0.894,0.11,0.164,136.995,spotify:track:4wSMi5urWxpBPbnWqfI1Ht,389187.0,4.0
Tirzah,Holding On,0.789,0.437,5.0,-10.471,0.0,0.0338,0.035,0.00336,0.12,0.634,120.013,spotify:track:4RjwMyr4D2W4py79Heop9l,199733.0,4.0
Yves Tumor,Strawberry Privilege,0.751,0.528,5.0,-10.874,0.0,0.0495,0.5,0.799,0.125,0.342,117.969,spotify:track:6DJdXo8oT7kTA9mYpvpJRk,232760.0,4.0
Haider,Why So Blue? - Radio Edit,0.689,0.398,11.0,-12.612,0.0,0.0405,0.0277,0.842,0.207,0.317,128.028,spotify:track:7f8POQ76x9ki1D48lCsXoq,178928.0,4.0
박혜진 Park Hye Jin,Can you - Galcher Lustwerk Remix,0.78,0.814,11.0,-8.853,0.0,0.108,0.0144,0.818,0.1,0.801,139.992,spotify:track:6LbIziWljeCOBEFfs1dQN4,301766.0,4.0
SOPHIE,BIPP - Autechre Mx,0.859,0.398,1.0,-11.742,1.0,0.0624,0.000997,0.0125,0.101,0.41,104.287,spotify:track:4tBdLWvYYr5IjJpvwiZr85,213333.0,4.0
Photay,Outré Lux (feat. Madison McFerrin),0.572,0.319,6.0,-12.807,1.0,0.0745,0.737,0.338,0.226,0.133,119.707,spotify:track:0WAKFcVVPkZboGEZcT4r73,241357.0,3.0
박혜진 Park Hye Jin,Like this,0.704,0.542,2.0,-11.167,1.0,0.0355,0.164,0.909,0.0779,0.18,125.06,spotify:track:7pY3HE16Ir4ZFTEOmosP57,245805.0,4.0
Metronomy,The Light - Kero Kero Bonito Remix,0.91,0.656,1.0,-6.094,1.0,0.0811,0.171,0.00192,0.236,0.76,130.025,spotify:track:65hYEUdhuACO2JelILDhFN,179715.0,4.0
Vegyn,Debold,0.553,0.711,8.0,-9.035,1.0,0.0664,0.727,0.855,0.121,0.388,120.317,spotify:track:6TNBx9lvDcqLq1GQCPNJqH,163973.0,4.0
Vegyn,It's Nice to Be Alive,0.648,0.66,5.0,-7.129,1.0,0.0379,0.804,0.839,0.0881,0.513,126.033,spotify:track:4Qosj8bJfXBlXi35ukPiGi,205893.0,4.0
Yaeji,WAKING UP DOWN,0.825,0.458,1.0,-8.26,1.0,0.0577,0.0124,0.794,0.129,0.41,125.041,spotify:track:0YnbUCbW8viWWikWXoVzB1,201240.0,4.0
Yaeji,SPELL 주문,0.818,0.397,4.0,-11.928,0.0,0.257,0.0667,4.7e-05,0.0923,0.527,129.954,spotify:track:2a03sGTTkUFXpNKwDpdB3B,186874.0,4.0
Mount Kimbie,You Took Your Time (Kyle Hall Remix),0.832,0.698,0.0,-12.313,0.0,0.22,0.193,0.863,0.0566,0.418,132.611,spotify:track:0i7PF890Oxa7oTZWjBoxvD,471876.0,4.0
Baltra,Ahead Of Time,0.742,0.689,0.0,-8.556,1.0,0.0469,0.104,0.227,0.397,0.159,120.994,spotify:track:49BIPp07mdVJUeQnWE4Zli,418512.0,4.0
Dan Kye,Moving,0.899,0.763,2.0,-11.548,1.0,0.0601,0.262,0.627,0.0869,0.905,122.005,spotify:track:41BPaKM3OVc8gs3VXbAAu6,315608.0,4.0
Kamaal Williams,One More Time,0.563,0.64,1.0,-8.946,1.0,0.0648,0.024,0.0454,0.323,0.819,151.703,spotify:track:78yfX3fe2MeWvdSsqc0u5Y,190000.0,4.0
Ivan Ave,On the Very Low,0.462,0.471,6.0,-11.503,1.0,0.275,0.804,0.0015,0.0941,0.769,49.683,spotify:track:62jhSeMgRDpqpYPhNbImwU,169827.0,5.0
Marcy Luarks,Electric Murder,0.805,0.466,4.0,-13.018,0.0,0.098,0.0194,0.869,0.0796,0.954,129.728,spotify:track:7s1fPGMJyuILO8NVwiRO59,224625.0,4.0
Earl Sweatshirt,The Mint (feat. Navy Blue),0.417,0.731,11.0,-4.989,1.0,0.265,0.00525,0.0352,0.621,0.575,134.003,spotify:track:5uLZ3YIQGC0mOk6q3lJ6Ng,165120.0,1.0
Tems,Damages,0.712,0.497,1.0,-8.106,1.0,0.431,0.528,2.65e-05,0.125,0.516,128.385,spotify:track:4mliiXiEYDVrmZ8pj1PW0m,169412.0,5.0
Oxlade,AWAY,0.728,0.711,1.0,-8.315,0.0,0.187,0.228,0.288,0.0923,0.712,104.849,spotify:track:2fu4D1jrlwF1go7S2Fr3qD,164571.0,4.0
Jessy Lanza,Lick in Heaven,0.843,0.419,1.0,-10.298,1.0,0.0983,0.549,0.381,0.0729,0.787,118.017,spotify:track:456FugDZEovLtGCatmngkC,269320.0,4.0
Duckwrth,Super Bounce,0.772,0.61,9.0,-6.175,0.0,0.206,0.239,0.000538,0.124,0.747,74.519,spotify:track:0bdNktKwMzf6d4V5BNK1KN,218018.0,4.0
Starchild & The New Romantic,Tape,0.768,0.844,6.0,-5.047,1.0,0.121,0.721,0.00961,0.105,0.677,143.974,spotify:track:71eOibyGpgz6ikvp5TGL7Z,145272.0,4.0
Erika de Casier,"No Butterflies, No Nothing",0.554,0.511,0.0,-10.643,1.0,0.1,0.647,0.0131,0.0889,0.211,156.026,spotify:track:40svihlB30iGqqmlbCAboX,180787.0,4.0
Haich Ber Na,By Floras,0.78,0.582,9.0,-9.184,0.0,0.0422,0.373,0.574,0.192,0.534,138.001,spotify:track:2ypEVscH8u27IafXv5WEmU,266620.0,4.0
R.A.P. Ferreira,LEAVING HELL,0.599,0.723,5.0,-8.674,0.0,0.205,0.239,0.399,0.137,0.648,129.952,spotify:track:5RplAumrnS8IuLu9I22rKz,164462.0,4.0
Galcher Lustwerk,Another Story - Another Version,0.835,0.353,1.0,-11.213,1.0,0.116,0.000921,0.0809,0.075,0.398,124.03,spotify:track:1tJqyuyv0RQ4EGfoudGPHx,230610.0,4.0
DJ Lycox,Jam,0.707,0.389,7.0,-8.285,0.0,0.138,0.299,0.907,0.127,0.388,173.938,spotify:track:4c3UddBw2dHT0xGgQCRfV1,180062.0,4.0
Burna Boy,On the Low,0.816,0.781,1.0,-4.237,0.0,0.0425,0.692,0.00928,0.0835,0.937,99.95,spotify:track:1PoJXULCvl03b1fiZmMxmd,185899.0,4.0
WizKid,Ginger (feat. Burna Boy),0.545,0.749,4.0,-6.621,0.0,0.153,0.103,0.0,0.232,0.681,100.503,spotify:track:51mLQ3w7yR7vjdSTFLWaY5,196147.0,4.0
Fela Kuti,Frustration,0.744,0.528,8.0,-14.484,1.0,0.0961,0.354,0.91,0.175,0.714,100.456,spotify:track:2qm46P597Qbf6gsbf9KXyy,822585.0,4.0
Four Tet,Parallel 2,0.65,0.81,11.0,-11.539,0.0,0.0555,0.0284,0.891,0.0925,0.119,121.87,spotify:track:2sJSXoJaTbY2SGqiAEpw96,364112.0,4.0
SAULT,Don't Waste My Time,0.841,0.891,7.0,-6.531,1.0,0.0356,0.0234,0.0125,0.0971,0.393,110.01,spotify:track:70tAM9TN7ryjB0gPGOjS7l,195244.0,4.0
